_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
680a27e3ddf2b8d2ca712cc2,TCS,EQ,N,2025-04-24,2025-04-23T18:30:00.000Z,3412.5,3387.7,3401.1,3401.6,3406.0,3413.0,2252175,7655036870.7,4592.25,3056.05,158061,INE467B01029,2025-04-24T12:00:35.049Z,2025-04-24T12:00:35.049Z,0,,3398.95,24-Apr-2025,
6808d663d7dc226cbdfee4fd,TCS,EQ,N,2025-04-23,2025-04-22T18:30:00.000Z,3420.9,3337.3,3365.0,3413.0,3405.0,3314.4,3543923,12044899557.3,4592.25,3056.05,164989,INE467B01029,2025-04-23T12:00:35.201Z,2025-04-23T12:00:35.201Z,0,,3398.75,23-Apr-2025,
680784e3d3f5ef418e03b2ff,TCS,EQ,N,2025-04-22,2025-04-21T18:30:00.000Z,3333.9,3295.0,3322.6,3314.4,3312.5,3321.6,2710498,8985899446.7,4592.25,3056.05,151282,INE467B01029,2025-04-22T12:00:35.480Z,2025-04-22T12:00:35.480Z,0,,3315.22,22-Apr-2025,
680633649a6ef560941c7df1,TCS,EQ,N,2025-04-21,2025-04-20T18:30:00.000Z,3354.0,3284.1,3290.1,3321.6,3319.0,3298.9,2432946,8091878392.8,4592.25,3056.05,127748,INE467B01029,2025-04-21T12:00:36.399Z,2025-04-21T12:00:36.399Z,0,,3325.96,21-Apr-2025,
6800ed630d4c4a958b309d0b,TCS,EQ,N,2025-04-17,2025-04-16T18:30:00.000Z,3303.6,3218.0,3245.5,3298.9,3297.4,3273.8,2932346,9567836127.7,4592.25,3056.05,183984,INE467B01029,2025-04-17T12:00:36.008Z,2025-04-17T12:00:36.008Z,0,,3262.86,17-Apr-2025,
67ff9c0031273ef96d1ba678,TCS,EQ,N,2025-04-16,2025-04-15T18:30:00.000Z,3278.1,3229.0,3248.2,3273.8,3274.0,3248.2,2384391,7775304840.9,4592.25,3056.05,131199,INE467B01029,2025-04-16T12:01:04.724Z,2025-04-16T12:01:04.724Z,0,,3260.92,16-Apr-2025,
67fe4a65a96bce6f1c7b5d5a,TCS,EQ,N,2025-04-15,2025-04-14T18:30:00.000Z,3314.4,3238.6,3314.4,3248.2,3255.0,3231.5,3512160,11442174035.7,4592.25,3056.05,166106,INE467B01029,2025-04-15T12:00:37.391Z,2025-04-15T12:00:37.391Z,0,,3257.87,15-Apr-2025,
67f90480095cc7341d014cd4,TCS,EQ,N,2025-04-11,2025-04-10T18:30:00.000Z,3298.95,3206.0,3289.55,3231.5,3238.0,3246.6,7108961,23054618625.45,4592.25,3056.05,354463,INE467B01029,2025-04-11T12:01:04.754Z,2025-04-11T12:01:04.754Z,0,,3243.04,11-Apr-2025,
67f66165fe18f94dbd48a817,TCS,EQ,N,2025-04-09,2025-04-08T18:30:00.000Z,3270.0,3212.05,3260.55,3246.6,3239.0,3292.95,2990265,9714105049.5,4592.25,3056.05,184251,INE467B01029,2025-04-09T12:00:37.077Z,2025-04-09T12:00:37.077Z,0,,3248.58,09-Apr-2025,
67f50fe32b4e44e710ae038f,TCS,EQ,N,2025-04-08,2025-04-07T18:30:00.000Z,3349.0,3255.3,3302.05,3292.95,3292.8,3274.05,5557558,18318927917.45,4592.25,3056.05,236248,INE467B01029,2025-04-08T12:00:35.482Z,2025-04-08T12:00:35.482Z,0,,3296.22,08-Apr-2025,
67f3be62b3924db71ae794bd,TCS,EQ,N,2025-04-07,2025-04-06T18:30:00.000Z,3291.4,3056.05,3100.0,3274.05,3285.0,3299.4,6623955,20981463559.1,4592.25,3056.05,386019,INE467B01029,2025-04-07T12:00:34.707Z,2025-04-07T12:00:34.707Z,0,,3167.51,07-Apr-2025,
67efca003274471a0a2e5f78,TCS,EQ,N,2025-04-04,2025-04-03T18:30:00.000Z,3399.65,3295.5,3362.6,3299.4,3304.85,3403.15,5317367,17643541008.05,4592.25,3295.5,216133,INE467B01029,2025-04-04T12:01:04.613Z,2025-04-04T12:01:04.613Z,0,,3318.1,04-Apr-2025,
67ee788168c4fdd66240eeaa,TCS,EQ,N,2025-04-03,2025-04-02T18:30:00.000Z,3502.0,3396.15,3491.0,3403.15,3403.3,3543.95,4537821,15531809156.15,4592.25,3396.15,248807,INE467B01029,2025-04-03T12:01:05.430Z,2025-04-03T12:01:05.430Z,0,,3422.75,03-Apr-2025,
67ed27013fe8402bf9298a94,TCS,EQ,N,2025-04-02,2025-04-01T18:30:00.000Z,3564.1,3530.05,3544.0,3543.95,3545.0,3550.8,1764313,6258290323.8,4592.25,3457.0,80651,INE467B01029,2025-04-02T12:01:05.335Z,2025-04-02T12:01:05.335Z,0,,3547.15,02-Apr-2025,
67ebd58084775edade29132c,TCS,EQ,N,2025-04-01,2025-03-31T18:30:00.000Z,3584.0,3525.0,3572.7,3550.8,3556.45,3606.15,2618493,9290445221.4,4592.25,3457.0,167344,INE467B01029,2025-04-01T12:01:04.401Z,2025-04-01T12:01:04.401Z,0,,3548.01,01-Apr-2025,
688b588c0ee19dd92adc92ed,TCS,EQ,N,2025-07-31,2025-07-30T18:30:00.000Z,3059.8,3015.0,3041.7,3036.8,3033.2,3053.6,2968371,9007105954.3,4592.25,3015.0,199367,INE467B01029,2025-07-31T11:50:36.636Z,2025-07-31T11:50:36.636Z,0,,3034.36,31-Jul-2025,
688a070bd278b8c17847a810,TCS,EQ,N,2025-07-30,2025-07-29T18:30:00.000Z,3069.0,3047.2,3060.0,3053.6,3052.1,3056.0,2880121,8809078906.8,4592.25,3041.2,127490,INE467B01029,2025-07-30T11:50:35.827Z,2025-07-30T11:50:35.827Z,0,,3058.58,30-Jul-2025,
6888b58c1c90d019ecaeadfe,TCS,EQ,N,2025-07-29,2025-07-28T18:30:00.000Z,3074.0,3041.2,3060.0,3056.0,3057.0,3079.3,4785312,14624090930.7,4592.25,3041.2,247039,INE467B01029,2025-07-29T11:50:36.021Z,2025-07-29T11:50:36.021Z,0,,3056.04,29-Jul-2025,
6887640b044c5411111c4817,TCS,EQ,N,2025-07-28,2025-07-27T18:30:00.000Z,3118.0,3069.9,3110.0,3079.3,3085.8,3135.8,3374473,10435752450.0,4592.25,3056.05,273133,INE467B01029,2025-07-28T11:50:35.927Z,2025-07-28T11:50:35.927Z,0,,3092.56,28-Jul-2025,
6883a1d218df3546ea2df363,TCS,EQ,N,2025-07-25,2025-07-24T18:30:00.000Z,3156.9,3125.6,3140.0,3135.8,3140.0,3148.0,2568917,8068375805.9,4592.25,3056.05,105704,,2025-07-25T15:25:06.436Z,2025-07-25T15:25:06.436Z,0,,3140.77,25-Jul-2025,
68835ccc4dc48b9c7744d1ec,TCS,EQ,N,2025-07-24,2025-07-23T18:30:00.000Z,3173.7,3140.0,3165.1,3148.0,3144.9,3179.1,2934778,9260312011.3,4592.25,3056.05,102612,,2025-07-25T10:30:36.409Z,2025-07-25T10:30:36.409Z,0,,3155.37,24-Jul-2025,
6880fdc37ecfaaea17e5763b,TCS,EQ,N,2025-07-23,2025-07-22T18:30:00.000Z,3182.0,3157.6,3159.6,3179.1,3175.0,3159.6,1922875,6094730938.8,4592.25,3056.05,96628,,2025-07-23T15:20:35.780Z,2025-07-23T15:20:35.780Z,0,,3169.59,23-Jul-2025,
687fab36a686a06cbf0559c1,TCS,EQ,N,2025-07-22,2025-07-21T18:30:00.000Z,3180.1,3154.6,3159.6,3159.6,3164.7,3158.2,3198036,10117107299.1,4592.25,3056.05,138279,,2025-07-22T15:16:06.365Z,2025-07-22T15:16:06.365Z,0,,3163.54,22-Jul-2025,
687f684dd7e70b10aff9b0fe,TCS,EQ,N,2025-07-21,2025-07-20T18:30:00.000Z,3197.6,3152.0,3190.0,3158.2,3158.9,3189.9,3844346,12157519336.9,4592.25,3056.05,195683,,2025-07-22T10:30:37.143Z,2025-07-22T10:30:37.143Z,0,,3162.44,21-Jul-2025,
687a350a3978ddd7569b6cd3,TCS,EQ,N,2025-07-18,2025-07-17T18:30:00.000Z,3228.8,3187.0,3225.0,3189.9,3189.6,3209.2,3432645,10988348160.4,4592.25,3056.05,195464,INE467B01029,2025-07-18T11:50:34.971Z,2025-07-18T11:50:34.971Z,0,,3201.13,18-Jul-2025,
